,p0,m0,p1,m1,p2,m2,p3,m3
6860,23453.1577734,14.2757091282,143250.775038,101.630325156,15769.8965254,11.1594858887,5589.10419811,3.91711920908
6861,23405.9486925,14.2592618876,142666.059984,101.391487677,15710.2341706,11.1351519345,5583.90949895,3.91347850833
6862,23339.7917715,14.2361888378,142081.194239,101.152148864,15650.5428547,11.1107645318,5578.72860736,3.9098474846
6863,23274.8563673,14.2135138422,141651.381788,100.975979003,15606.4523043,11.0927240746,5573.56126221,3.90622595488
6864,23209.4503115,14.1906463723,141061.702161,100.733892505,15546.2579524,11.0680573788,5568.40156377,3.90260978436
6865,23144.4265848,14.1678844734,140481.451093,100.495232875,15486.9777432,11.0437232355,5563.46976129,3.89915333453
6866,23078.496521,14.1447765775,139890.99815,100.2519223,15426.6607857,11.0189204362,5558.61083099,3.89574795711
6867,21044.9633562,13.4171222284,123401.243904,93.2589203148,13764.7143315,10.3173631866,5153.01356543,3.6114854378
6868,24287.5800863,14.5640555631,149605.733971,104.198499182,16380.5782841,11.4062211234,5741.80910784,4.02414232299
6869,22067.2325015,13.7866196056,132170.4451,97.0268630416,14652.2388921,10.6964962874,5446.01635188,3.81683620644
6870,22765.7772508,14.0347734024,137065.876842,99.0813201653,15121.8442551,10.8929036239,5501.75034194,3.85589732882
6871,22552.8894958,13.9595063578,135672.520387,98.4999833649,14996.9826062,10.8409533817,5500.05957115,3.85471235346
6872,22538.4925787,13.9544050143,135387.634819,98.380793095,14960.6453162,10.8257981984,5494.99316521,3.85116156691
6873,22480.8297369,13.9339585954,134913.419119,98.1821403992,14913.6373733,10.8061679566,5490.69108559,3.84814645785
6874,22434.2677541,13.9174315099,134485.595705,98.0026519695,14869.1503848,10.787564729,5486.28333684,3.84505729066
6875,22402.0941718,13.9060027247,134047.19652,97.8184597486,14823.9508506,10.7686377995,5481.88100666,3.84197192107
6876,22351.3002781,13.887944843,133604.962901,97.6323815006,14778.3032468,10.7494967975,5477.4829083,3.83888951736
6877,22303.2000797,13.8708279174,133170.565448,97.4493302421,14733.4217969,10.7306510286,5473.19353767,3.83588331537
6878,22265.9534204,13.8575621436,132892.39648,97.331971023,14704.3346576,10.7184234671,5468.93933809,3.832901763
6879,22217.5790573,13.8403185067,132460.510997,97.1495394505,14659.6544888,10.6996196682,5464.69106174,3.82992436192
6880,22170.3784318,13.8234772922,132037.637444,96.9706547495,14615.9012862,10.6811808948,5460.44678004,3.82694976048
6881,22123.4486836,13.8067170369,131618.980703,96.7932993653,14572.5480175,10.6628860646,5456.21758045,3.82398572933
6882,22076.9514232,13.7900957594,131302.15425,96.6589132439,14539.4696395,10.648910642,5451.9946717,3.82102610711
6883,22027.8724732,13.772534842,130869.096924,96.4749896054,14494.6511855,10.6299521739,5447.86829379,3.81813413845
6884,20072.5038811,13.0581764721,115109.180835,89.5829228264,12902.2767748,9.93818513308,5043.76006953,3.53491521253
6885,23231.965389,14.1985213576,140475.93901,100.492963613,15440.743814,11.0247153878,5632.6321765,3.94762575794
6886,21099.0070179,13.4368522932,123933.67004,93.4910726697,13796.255995,10.3310234408,5337.9707378,3.74111252419
6887,21762.6740916,13.6773438977,128522.976042,95.4737607566,14237.8874243,10.5208250399,5395.20673168,3.78122632474
6888,21562.1731293,13.6050349941,127232.6203,94.9195739893,14121.6807074,10.4711437999,5392.71936881,3.77948305847
6889,21562.239358,13.6050589279,126946.959885,94.7965450143,14085.562773,10.4556648594,5388.80108979,3.77673693575
6890,21504.1821857,13.5840657212,126483.059783,94.5964846555,14039.202785,10.4357701778,5385.0273091,3.77409208456
6891,21455.6559393,13.5664996181,126193.801479,94.4715721171,14008.5565799,10.4226025046,5381.2693648,3.77145833231
6892,21404.6303018,13.548009794,125751.274035,94.2802217024,13962.7383272,10.4028915611,5377.51561247,3.76882751799
6893,21353.8321034,13.5295830089,125308.139304,94.0883036381,13916.8576204,10.3831243961,5373.76428645,3.76619840415
6894,21302.868204,13.5110766182,124867.153353,93.8970115364,13870.98693,10.3633320371,5370.01431258,3.76357023795
6895,19389.0654885,12.8012703505,109559.738621,87.0553254751,12321.4468267,9.67629911199,4965.01943816,3.47972990399
6896,22480.3446642,13.9337864977,134097.588199,97.8396454557,14781.0520005,10.7506501621,5557.29185166,3.8948235515
6897,20404.1654612,13.1814461524,118230.780236,90.9804237888,13200.3448179,10.0704977323,5260.61819234,3.68690005454
6898,21044.5007841,13.4169532574,122622.972497,92.9187562196,13624.1916704,10.2563317469,5318.24555937,3.72728814865
6899,20852.9832947,13.3468527004,121409.14787,92.3862666253,13514.1551993,10.2083416341,5317.16765031,3.72653269695
6900,20827.8527811,13.3376331224,121077.8315,92.2405043532,13474.0495866,10.1908063995,5312.85443977,3.72350978679
6901,20749.9339749,13.3090158259,120330.446418,91.9110286654,13399.0072127,10.1579322092,5309.41903417,3.72110208552
6902,20703.4537009,13.2919222955,120063.888841,91.793295982,13370.7431972,10.1455288167,5305.92254282,3.71865157236
6903,20648.0846277,13.2715376076,119603.50233,91.5896742014,13323.0784621,10.124584639,5302.42607375,3.7162010748
6904,20595.5152703,13.2521612181,119159.078759,91.3927756242,13276.9860052,10.104298984,5298.93122615,3.71375171366
6905,18707.4303697,12.5409924394,104258.503881,84.5858244671,11766.3409255,9.42070759167,4896.37585081,3.43162110067
6906,21725.6140718,13.6640007788,128057.340582,95.2740687747,14156.3178164,10.4859712963,5485.25973141,3.84433989761
6907,19700.647016,12.9188859701,112606.808404,88.4501826716,12613.597208,9.80871001836,5191.24265934,3.6382782677
6908,20323.5554091,13.1515679151,116760.970123,90.3245192118,13016.0096638,9.98883331391,5249.42228182,3.6790534096
6909,20135.7518386,13.0817534399,115675.515994,89.8377281619,12917.6475882,9.94504196725,5247.56021543,3.67774838186
6910,20108.9308087,13.071759377,115336.291804,89.6851726642,12876.9437161,9.926876095,5244.20101166,3.67539408659
6911,19728.5884308,12.9293926927,112275.261584,88.299248887,12568.1891229,9.78822204017,5240.89268998,3.67307545199
6912,19705.5730273,12.9207387638,111925.620945,88.1398586017,12530.9898799,9.77141277061,5237.65757432,3.67080812376
6913,17865.636574,12.2136411842,97593.2781983,81.3982051525,11073.9445363,9.09406280564,4834.14288647,3.38800517736
6914,20804.0848009,13.3289088766,120529.978878,91.999080562,13383.4921579,10.1511250464,5425.95785013,3.80277822153
6915,18851.9256962,12.5965157253,105795.602677,85.3076261797,11902.6530326,9.48397082079,5129.95781291,3.59532683208
6916,19442.7838623,12.8216076321,109770.013295,87.1521446947,12301.3803073,9.66715224433,5188.0831003,3.63606389327
6917,19274.6077845,12.757853838,108743.584895,86.6787314495,12196.2017576,9.61909748343,5187.32250729,3.63553083227
6918,19255.7524588,12.7506905602,108482.272876,86.55788403,12168.3141519,9.6063243782,5183.46300233,3.63282590131
6919,19208.663069,12.7327872907,108118.55302,86.3894560528,12129.9165678,9.58871565234,5180.39835077,3.63067804271
6920,17409.4010417,12.033338236,94128.0919559,79.7017188283,10705.843357,8.91660715391,4779.11350463,3.3494378791
6921,20305.0236456,13.1446916561,116631.056225,90.2663654461,12974.3025142,9.97028347247,5367.63286308,3.76190120098
6922,18396.1675095,12.4207331916,102296.20049,83.6572687598,11531.7276559,9.31103433371,5073.97637981,3.55609228944
6923,18976.3900353,12.6441899314,106184.034528,85.4892714191,11922.3155375,9.49306899127,5131.59193963,3.59647210848
6924,18818.9163437,12.5838484475,105239.179653,85.0468921227,11825.1242369,9.44803001306,5131.06888671,3.59610552726
6925,18805.7957977,12.5788107091,105030.775037,84.9490743575,11802.4884869,9.43751628736,5127.50663393,3.59360892525
6926,18764.9690602,12.5631249151,104719.16175,84.8026490381,11769.2477396,9.42206013631,5124.61899134,3.59158512324
6927,16996.2903455,11.8682418531,91031.4936379,78.1613580615,10374.534505,8.75448629234,4723.97295332,3.31079266779
6928,19850.4311681,12.9751316747,113114.524432,88.6809253997,12602.7660906,9.80382610347,5312.15153431,3.72301715606
6929,17979.7405674,12.2584112586,99131.8444817,82.1426211974,11194.0334172,9.15137045343,5018.84611056,3.51745428431
6930,18548.4903721,12.4796971243,102927.347887,83.9568043301,11575.7616875,9.33169570102,5077.4444545,3.55852288681
6931,18399.9401672,12.4221962097,102049.855968,83.5401278815,11485.1238725,9.28912795385,5075.9481065,3.55747417251
6932,18387.9330364,12.4175394376,101856.676922,83.4481778449,11463.9402418,9.27915705706,5073.03969143,3.55543581214
6933,16638.4589657,11.7237755751,88396.1291102,76.8314326607,10091.1561842,8.61392826136,4672.13433982,3.27446161696
6934,19455.4091453,12.8263838151,110103.58904,87.3055640751,12283.1978722,9.65885832782,5261.29365624,3.68737345287
6935,17617.3298335,12.1157703749,96419.9864179,80.8269140747,10903.2906604,9.01213414969,4967.63806829,3.48156516882
6936,18175.4588649,12.3349087087,100131.327634,82.6233852414,11276.8616288,9.19073340835,5025.71077558,3.5222653793
6937,18033.2423688,12.2793595392,99299.9068022,82.2236154867,11190.6958371,9.14978153151,5025.39626605,3.52204495555
6938,18022.3588586,12.2751004274,99120.5286075,82.137165486,11170.8259792,9.14031760339,5022.12425565,3.51975176968
6939,16297.3514973,11.5847552694,85898.7049463,75.5542453175,9821.3059358,8.47838839253,4622.70677941,3.23982035077
6940,19077.3951143,12.6827759997,107243.413513,85.9831452411,11978.2229996,9.51890102031,5210.31940363,3.65164818869
6941,17270.650221,11.9780855756,93844.2223111,79.561486664,10625.8243646,8.87766391058,4917.44200719,3.44638529953
6942,17818.2365813,12.1950056133,97472.7716931,81.3396740632,10991.3123992,9.05446483333,4975.50567069,3.48707917167
6943,17681.7624953,12.1412257298,96682.4847293,80.95500248,10909.1401462,9.01495207073,4975.31831677,3.48694786483
6944,17671.7353381,12.1372670431,96514.4377369,80.8730207713,10890.3351465,9.00589052118,4972.10889924,3.48469854712
6945,15970.150405,11.4501667929,83520.5649532,74.3221313191,9563.09748497,8.34708693755,4573.28025069,3.20517980762
6946,18714.8143184,12.5438344011,104518.467223,84.708238732,11686.3039757,9.38340624225,5160.51292282,3.61674135643
6947,16939.1151044,11.8452510086,91398.5230934,78.345171322,10361.0498054,8.74783793543,4867.92779874,3.41168330612
6948,17477.5570546,12.0604066576,94955.9640906,80.1095887603,10719.5778247,8.92327796738,4926.04265151,3.45241305422
6949,17346.789844,12.0084300594,94206.699431,79.7405168705,10641.4076334,8.8852583922,4925.9483884,3.45234699
6950,15690.0169467,11.3339485515,81500.3249804,73.2627356494,9342.93747749,8.23384220921,4527.02428826,3.17276135333
6951,18396.7246802,12.4209492681,102171.359541,83.5979209247,11434.0303847,9.26506449414,5113.96808594,3.58412044471
6952,16647.2939592,11.727359214,89279.0383772,77.2789871986,10130.9311802,8.63376513289,4821.63892489,3.37924178589
6953,17175.0669396,11.9399069889,92755.3719233,79.0217842104,10481.4281295,8.80704865031,4880.67108222,3.42061442616
6954,17048.0529785,11.8890262938,92030.611195,78.6609393345,10405.6517728,8.7698129418,4879.45753629,3.41976391346
6955,15410.3343771,11.2169801724,79512.1009412,72.2082839627,9125.61780353,8.12084953959,4480.74989067,3.14032997877
6956,18085.3893369,12.2997506018,99878.5855017,82.5020207341,11186.939852,9.14799316061,5068.41215941,3.55219261002
6957,16361.8122829,11.6111262013,87215.7486432,76.2298744361,9906.22323343,8.52122261169,4775.78870924,3.3471076989
6958,16880.4682635,11.8216321841,90622.2194674,77.9559874937,10249.8223812,8.69284759687,4834.23586114,3.38807033859
6959,16764.8030826,11.7749420933,90003.1704864,77.6445447975,10184.9387737,8.66064313688,4834.17908656,3.38803054817
6960,14885.572974,10.9948980985,75499.6287388,70.0426602137,8697.97966657,7.89482902092,4365.07652913,3.05926039582
6961,17527.7447419,12.0803086528,95340.6312926,80.2985504086,10710.4749606,8.91885715516,4940.76004409,3.46272772705
6962,15848.4267266,11.3997814205,83143.2184538,74.1251554783,9474.57746764,8.30169993878,4647.5531922,3.25723393931
6963,16354.269769,11.6080429738,86439.8369286,75.8324110875,9807.91545487,8.4716184449,4704.67846142,3.29727013857
6964,14662.7780748,10.899541785,73962.2450814,69.1989125561,8529.16047009,7.80419883253,4308.89533904,3.01988585365
6965,17279.2255744,11.9815061684,93595.5435166,79.4384793515,10521.1155234,8.82650143757,4893.00550515,3.42925899661
6966,15620.3491632,11.3049007672,81559.817911,73.2941044181,9301.00790953,8.21213626767,4599.770717,3.22374562976
6967,16122.3703052,11.5129327345,84832.6338645,75.0038755203,9632.13444843,8.38235062282,4657.41927655,3.26414857663
6968,16017.4445144,11.4696966594,84273.9759423,74.7141956243,9573.06944734,8.35218776363,4656.6071758,3.26357941648
6969,14451.211156,10.808382344,72476.4916405,68.3757908824,8363.71788572,7.71457626742,4259.046457,2.98494930453
6970,17025.7596392,11.8800782452,91826.3044466,78.5589840637,10327.2560301,8.73115916876,4843.87748814,3.39482766516
6971,15393.9354586,11.2100922395,80000.1895874,72.4682528542,9128.05418843,8.12212312088,4551.34824259,3.18980877728
6972,15887.3310936,11.4159040976,83213.8946809,74.1620798377,9453.25078776,8.29073600588,4609.20191697,3.23035547872
6973,14235.8496746,10.7149651431,71087.1016385,67.598991331,8209.54178034,7.63031869171,4215.151248,2.95418538239
6974,16802.895215,11.7903345238,90272.9026005,77.7803668633,10157.2403671,8.64686662948,4799.14635264,3.36347788461
6975,15187.6367998,11.1231572084,78605.667109,71.7235392716,8973.70225736,8.04112679835,4507.09903298,3.1587967541
6976,15676.5098124,11.3283213426,81780.4111132,73.4103247019,9295.0895042,8.20906883168,4565.12950528,3.19946736422
6977,15576.7214354,11.2866805523,81255.2658939,73.1334125792,9239.33145855,8.18012594754,4564.57492742,3.19907868877
6978,14039.2223618,10.6291134996,69733.3986785,66.8353835782,8057.44088997,7.54647742554,4168.2786398,2.9213347524
6979,16564.9138042,11.6939110155,88637.0877309,76.9537791551,9976.63270499,8.55661119783,4752.52972171,3.33080665609
6980,14973.2835586,11.0322610403,77150.5488525,70.9399594009,8811.17491046,7.95514469879,4460.71897325,3.12629132631
6981,15455.0458384,11.2357432553,80277.7045537,72.6157395957,9127.70095715,8.12193848456,4518.90823758,3.1670732257
6982,13837.4525926,10.5404479164,68452.8979131,66.1067512732,7914.22195054,7.46686233408,4126.03175474,2.89172605678
6983,16355.1681366,11.6084102419,87196.86632,76.2202211969,9817.84473,8.47663888517,4709.28484078,3.30049851586
6984,14778.5891848,10.949190147,75852.8061436,70.2353706094,8669.48592772,7.87958941272,4417.79619988,3.09620893491
6985,15255.2713054,11.1517170615,78941.7392617,71.9035629734,8974.67697405,8.04164028318,4476.14543727,3.13710295129
6986,13655.4574947,10.4599676516,67269.0084958,65.4274778381,7783.25613341,7.39347492592,4083.9685486,2.86224609239
6987,16152.2419738,11.5252185654,85827.2326291,75.5174453713,9665.62142625,8.39941378259,4666.97470219,3.27084548905
6988,14594.7981331,10.8703160512,74640.2662686,69.5720102078,8533.70537083,7.80664951418,4375.89339091,3.06684138475
6989,15065.2242399,11.0713198785,77685.5906748,71.2288627406,8834.50931215,7.96753392835,4434.31571116,3.10778662119
6990,13479.7551426,10.3818068643,66135.9529336,64.7721846857,7655.3964288,7.32127624026,4042.61912075,2.83326637894
6991,15952.4876316,11.4428663582,84485.1203128,74.8237832259,9516.8326338,8.3233896729,4625.21846394,3.24158066286
6992,14411.742482,10.7913094761,73435.0234698,68.9077061853,8398.48659939,7.73347827152,4334.40059994,3.03776119537
6993,13383.6626246,10.3388645861,65395.5639396,64.3411840791,7564.24131744,7.2694631685,4001.90145657,2.80472943655
6994,15754.3855883,11.3607352252,83209.1174527,74.1595844581,9379.76988784,8.25287257504,4586.67228231,3.21456560228
6995,14246.0138079,10.7193883646,72348.5607404,68.3045540161,8274.13493067,7.66570699018,4295.62859386,3.0105878659
6996,14701.8412661,10.9163079823,75303.8432273,69.9356515347,8573.9703091,7.8283348049,4354.30752385,3.05171294707
6997,13146.9791968,10.2324927939,64010.2625107,63.528664452,7413.93518773,7.18339447644,3963.697824,2.7779544512
6998,15575.9639194,11.2863639883,81978.2051769,73.5144107966,9239.88585704,8.18041411917,4545.42032703,3.1856542024
6999,14068.9875336,10.6421444479,71203.4299734,67.6642966692,8145.49773055,7.59510428415,4255.27629652,2.98230699057
7000,14522.0242226,10.8389609513,74128.4073339,69.2904925777,8441.66287995,7.75690093752,4314.02915823,3.02348388673
7001,12981.3077442,10.1575168673,62957.6872143,62.9058540315,7294.1842201,7.11424393344,3923.94265643,2.75009207379
7002,15389.5458501,11.2082479385,80739.4898004,72.8606393627,9101.43839758,8.1082016566,4505.22399005,3.15748263176
7003,13897.8911618,10.5670681601,70094.9607718,67.0400004672,8020.10976903,7.52578846159,4215.38643256,2.9543502113
7004,12891.2510509,10.1165783705,62275.9567929,62.4999032746,7215.05527257,7.06826257169,3884.66205886,2.72256229839
7005,15206.3065602,11.1310465707,79579.5700827,72.2442634129,8972.95729953,8.04073433416,4468.16705075,3.13151130548
7006,13745.0508595,10.4996472686,69111.4642874,66.4822674729,7909.5469461,7.46425235733,4177.9917341,2.92814216678
7007,14185.7432447,10.6931389105,71961.2123594,68.0885087736,8198.05346362,7.62401122495,4236.99053264,2.96949142758
7008,12673.4326168,10.0170195894,61025.7969309,61.7500948301,7074.48747191,6.98600084219,3847.94290675,2.69682770999
7009,15041.0898214,11.0610773894,78460.13301,71.645471255,8846.70104247,7.97400104926,4428.42197817,3.10365600313
7010,13579.7482022,10.4263448749,68058.6649786,65.8811609054,7792.37795958,7.39860476224,4139.01459903,2.90082507282
7011,12585.169142,9.97645520854,60365.9719442,61.3514884668,6994.10529937,6.93862064138,3809.24894148,2.66970907536
7012,14861.7941644,10.9847516687,77329.0218015,71.0364305241,8723.37828116,7.90839387004,4391.7977393,3.0779879346
7013,13428.4215599,10.3588840356,67087.6400712,65.3229293566,7680.4390216,7.3354606446,4102.07425938,2.87493546531
7014,13857.7092797,10.5493758653,69856.803847,66.9052764752,7961.08078916,7.49298365641,4161.11643928,2.9163151299
7015,12372.3460003,9.87810888315,59146.9837047,60.6097495326,6860.40487007,6.85925143706,3773.07537348,2.64435685915
7016,14699.9891223,10.9155134846,76238.7403866,70.445483081,8598.04894304,7.84128031331,4352.75725915,3.0506264453
7017,13268.5621837,10.2872431388,66076.1514971,64.7374556147,7567.73855384,7.27145631737,4063.90295958,2.84818314037
7018,12286.7362735,9.83833110528,58513.8580904,60.2217109388,6782.96915782,6.81295560682,3735.19993754,2.61781189015
7019,14527.2414819,10.8412112036,75156.1804837,69.8548601238,8479.67147316,7.77747455473,4316.88755513,3.02548719191
7020,13114.8555163,10.2179886978,65086.2412184,64.1604519898,7453.8583773,7.20633338527,4027.69427846,2.82280631515
7021,12095.9567715,9.74922988806,57276.6711483,59.4577980658,6649.42110578,6.73253407894,3699.62596091,2.59287989707
7022,14313.2792088,10.7486249181,73681.5871517,69.0440129878,8317.09770155,7.68917429911,4280.89591186,3.0002624775
7023,12918.2633556,10.128871405,63761.6171388,63.3819700643,7308.28408035,7.12241304037,3992.03661575,2.79781567075
7024,13324.7467717,10.3124667027,66357.695788,64.9008332122,7570.95863862,7.27329113564,4051.32004216,2.83936441275
7025,11876.3685944,9.64587642621,55968.0643706,58.6414295435,6502.32673785,6.64308521372,3664.80952056,2.56847882268
7026,14132.0955178,10.669731336,72425.4801544,68.3473926676,8176.36204355,7.61209079639,4243.14285904,2.97380328061
7027,12742.1886985,10.0485296388,62605.1929433,62.6962089126,7177.44987036,7.04632862803,3955.09886235,2.7719278758
7028,11774.5442612,9.59765495684,55208.910285,58.1637826685,6414.75687423,6.58938844068,3627.93632154,2.54263627063
7029,13947.0418694,10.5886779593,71226.6053221,67.6773011566,8043.63533734,7.5388315287,4208.27527877,2.94936636485
7030,12583.0776582,9.97549242958,61563.632163,62.0735343058,7060.69192069,6.97788699826,3919.96652347,2.74730540419
7031,11620.7159466,9.52444301115,54236.3386644,57.5473914158,6305.09802558,6.52166612615,3593.44395973,2.51846232642
7032,13774.1518495,10.5125104082,70078.837282,67.0308861704,7916.39182497,7.46807349699,4173.23008269,2.9248049672
7033,12424.4889943,9.90227518551,60534.504905,61.4534915439,6945.28826107,6.9097231553,3885.19506093,2.72293585247
7034,11468.8663658,9.45173723355,53276.8259742,56.9342407245,6196.73383176,6.45420552134,3559.22190625,2.49447782761
7035,13603.6336058,10.4369616392,68949.8930196,66.3902924866,7791.10518353,7.3978891583,4138.54599062,2.90049664899
7036,12268.0091446,9.82961289004,59522.6629329,60.8390929963,6831.73622266,6.84213987263,3850.74619045,2.69879238913
7037,11318.9341194,9.37951646279,52332.9315999,56.326060219,6090.05966964,6.38726132915,3525.2478651,2.47066714802
7038,13435.1325759,10.3618830749,67837.6100738,65.75440368,7667.62195356,7.32820358561,4104.0534957,2.87632261151
7039,12113.5854728,9.75748990674,58527.0082168,60.22979026,6719.94421873,6.77509467082,3816.53782055,2.67481748043
7040,11171.1765803,9.30791393366,51405.8143493,55.7237233062,5985.20026947,6.32092459437,3491.57434056,2.44706708527
7041,13269.0747207,10.2874734568,66744.943832,65.1250279009,7546.21529069,7.25918299954,4069.9162635,2.85239755961
7042,11961.1653348,9.68589018997,57547.8215095,59.62587062,6609.91957984,6.70860369906,3782.64272075,2.65106212683
7043,11025.215753,9.23675537678,50520.6008281,55.1438962119,5881.93462652,6.25506786564,3458.15689581,2.42364649583
7044,13104.9014181,10.2134910661,65677.7641943,64.5057249282,7426.50433006,7.19062254465,4035.98190599,2.82861469228
7045,11810.7041631,9.61480110839,56577.2211898,59.0225360228,6501.57528435,6.64262586039,3748.9892414,2.62747611274
7046,10881.3700879,9.16620486567,49722.8854368,54.6173361622,5780.43134207,6.18981096292,3425.02826192,2.40042831926
7047,12943.152872,10.14018803,64608.3123277,63.8804243843,7308.84664063,7.12273882262,4002.37817664,2.80506354543
7048,11662.2744453,9.54426548676,55630.7082486,58.4295434243,6395.00946071,6.57723277645,3715.61945856,2.60408892711
7049,10739.3672018,9.09613800197,48936.9251757,54.0946931307,5680.5489098,6.12507574107,3392.12386615,2.37736729979
7050,12783.3119096,10.067338901,63546.9493543,63.2551088767,7192.89769929,7.05534522971,3968.95488873,2.78163886081
7051,11515.7864872,9.47424936395,54703.6920024,57.844221264,6290.10498033,6.51236459526,3682.48277922,2.58086511189
7052,10599.424083,9.02667097966,48163.8047619,53.5767792372,5582.37882203,6.06093427679,3359.5147117,2.35451319996
7053,12625.8208298,9.99515406901,62500.5049701,62.633841003,7078.93471064,6.98861492331,3935.87751615,2.75845661069
7054,11371.2553108,9.40476843233,53794.7854673,57.2658580207,6186.91321643,6.44806493916,3649.64207449,2.55784873023
7055,10461.2559113,8.95767140888,47402.3725547,53.0629154118,5485.77003187,5.99730051697,3327.13536421,2.33182016015
7056,12470.1511697,9.92339993934,61466.9729568,62.0155026597,6966.60497098,6.92235319967,3902.97940214,2.73539999378
7057,11228.5584632,9.33577204395,52968.5764686,56.7361788027,6085.29220861,6.38425684647,3617.02055019,2.534985961
7058,10325.0068491,8.88921981683,46648.03204,52.5500509206,5390.75876303,5.93421037372,3295.02314385,2.30931433619
7059,12316.6852344,9.85226094306,60453.7239694,61.4046160081,6856.13730204,6.85670633546,3870.38497108,2.71255621283
7060,11087.7197034,9.2672796452,52179.9492507,56.2270119943,5985.29747711,6.32098633858,3584.65996238,2.5123060689
7061,10190.4775514,8.82122449861,45903.5750598,52.04012302,5304.28387687,5.87633907357,3263.12433637,2.28695808247
7062,12165.0293082,9.78156288431,59505.692874,60.8287476314,6749.06117104,6.79260640322,3837.97316781,2.68984042642
7063,10948.7323862,9.19929618406,51399.086265,55.7193338419,5885.5492452,6.25738205912,3552.52832579,2.48978663709
7064,10059.2483346,8.75449911617,45172.0878061,51.5353311499,5222.09578979,5.82092984849,3231.49665514,2.26479184736
7065,12016.9064182,9.71212271537,58582.3688844,60.2637941587,6639.64267667,6.7266163584,3805.86053231,2.66733431151
7066,9622.70546521,8.52960363839,42750.7915958,49.8367712041,4964.03502725,5.64426948359,3139.34558776,2.20020784546
7067,11927.19155,9.66987428582,57884.3229317,59.8339423417,6561.37807694,6.67910601047,3774.71623286,2.64550685413
7068,10680.4393652,9.06693739934,49915.6163863,54.7449114659,5704.61134439,6.14071885944,3489.68361069,2.44574196875
7069,9808.76248643,8.62601666187,43796.5014603,50.5756770332,5067.77017338,5.7157834067,3169.84188291,2.22158114953
7070,11733.4707424,9.57814969046,56730.6251541,59.1182102982,6436.4081885,6.60269617491,3743.16133088,2.62339162631
7071,10553.6385717,9.00385215745,49195.0169702,54.2667435232,5612.74368201,6.08082923013,3458.53897714,2.42391427723
7072,9681.1911793,8.56000198517,43103.4084671,50.0868596217,4989.54181056,5.66191733003,3138.84752398,2.19985877786
7073,11590.7268053,9.51011873516,55901.4463073,58.5996351146,6336.41434117,6.54106147323,3711.72443197,2.60135910083
7074,10421.8267313,8.93790442781,48459.2206566,53.7751301772,5528.93691402,6.02579710595,3427.28367551,2.40200902406
7075,9555.30774751,8.49446770355,42418.0595961,49.599907372,4911.4009725,5.60771919055,3108.09465481,2.17830565408
7076,11448.1807437,9.44179896684,55090.4621818,58.0889836087,6234.45016903,6.47774681286,3680.49638437,2.57947294864
7077,9147.04143781,8.27914568482,40140.859222,47.9551238999,4667.78729496,5.43613048556,3017.34117367,2.11470114937
7078,11358.061763,9.39840580004,54503.5565371,57.717253661,6161.14130813,6.43192891762,3649.54910968,2.55778357592
7079,10163.2919714,8.80743413544,47026.5732419,52.8078919133,5369.47008707,5.92000359596,3366.41554545,2.35934964377
7080,8999.92425431,8.20047507731,38809.7525799,46.9736140347,4522.74294243,5.33199284629,2922.42848673,2.04818166861
7081,10806.0469339,9.12909153221,50726.4447742,55.2791441507,5742.65594347,6.16538960478,3483.99058283,2.44175201473
7082,9698.85912831,8.56916841178,43813.089781,50.5873321547,5032.5368708,5.69157071021,3198.94650547,2.24197910099
7083,8893.11469907,8.14298731004,38140.9857792,46.4746014575,4441.05358321,5.27266025801,2879.71089632,2.01824307952
7084,10671.3017075,9.06240279739,50010.7366074,54.8077907137,5658.79099754,6.11090434826,3450.63957863,2.4183779901
7085,8530.28962503,7.94528886016,36222.2693835,45.0199422992,4227.67711555,5.11524829785,2786.7916326,1.95312068783
7086,10585.5593774,9.01976579268,49435.5073933,54.4266843272,5595.50517543,6.06954075754,3418.03773053,2.39552901092
7087,9459.19754143,8.44416561328,42495.2833155,49.6549576036,4885.11252504,5.58939589666,3133.36112217,2.19601363753
7088,8689.75992652,8.03264999332,37081.0746273,45.6753454939,4310.73824439,5.17695221327,2816.26158424,1.97377467988
7089,10418.8460546,8.93640873592,48595.1396504,53.8662019272,5501.05187785,6.00740066153,3385.69821803,2.37286388944
7090,9353.68100463,8.3886690171,41879.961359,49.2150176126,4815.19705031,5.54044043003,3101.48638123,2.17367425082
7091,8589.5518088,7.97784109191,36561.4554685,45.2796458544,4250.7582575,5.1324506058,2784.21197342,1.95131273576
7092,10292.6666328,8.8729113506,47904.4669313,53.4021869152,5421.63341728,5.95476812951,3354.20564277,2.35079234324
7093,8241.19426574,7.7849735742,34731.029229,43.864540017,4117.8571598,5.03279683849,2693.07644088,1.88744047063
7094,10212.5204756,8.83239377016,47401.9854846,53.0626532228,5357.34980709,5.91190358745,3323.45971518,2.32924408447
7095,9148.74653847,8.28005405563,40696.2221132,48.3601592359,4679.94936083,5.4447938649,3039.77770717,2.13042577594
7096,8397.03397601,7.87170958073,35583.9420413,44.528121307,4138.5240469,5.04839039645,2723.85361563,1.90901062895
7097,10059.513719,8.75463445653,46591.4802415,52.5114478679,5279.64191253,5.85976809414,3292.96303995,2.30787051402
7098,8058.02314,7.68205237061,33913.7576099,43.2215686927,4089.51893923,5.01135604495,2633.25594352,1.84551532288
7099,9978.60783228,8.71329796802,46092.0989525,52.1696157868,5197.14993045,5.80403211236,3262.69532949,2.28665741334
