,tout,s,i,ext,hvac,storage,t1,t2,t3,t4,t5,hsp0,m,rh,tdis,twater,mwa
4363,19.0466666667,0.0,335.774098251,2511.87490304,-2503.39535381,110.79252643,23.1798009226,23.18004154,23.1798125353,23.1798831951,23.3665496737,23.18,0.541989002164,1715.97996699,18.6700774997,82.2222222222,0.00901051478766
4364,19.0,0.0,335.774098251,2503.35663476,-2847.75377816,3.77453791095,23.1801420829,23.1801079747,23.1798247053,23.1801960326,23.3670252503,23.18,0.541989002164,1371.9200373,18.0500824181,82.2222222222,0.00699323535759
4365,18.9533333333,0.0,335.774098251,2483.9425241,-2486.30227944,102.3347433,23.1893920123,23.1896918901,23.1899999968,23.1897334393,23.3674431014,23.19,0.541989002164,1738.39765701,18.7104707559,82.2222222222,0.009145000083
4366,18.9066666667,0.0,335.774098251,2475.46103095,-2806.36779427,5.03428192046,23.1898470639,23.1898125671,23.1898078791,23.1902037442,23.3679506887,23.19,0.541989002164,1418.68162108,18.134352908,82.2222222222,0.00726220594826
4367,18.86,0.0,335.774098251,2471.04730435,-2667.64462374,-1.79950719828,23.1896844029,23.189973334,23.1899636032,23.1899802355,23.368382706,23.19,0.541989002164,1557.28803623,18.3840964457,82.2222222222,0.00806911772029
4368,18.8133333333,0.0,335.774098251,2450.10077694,-2469.50471872,107.807578478,23.1994298239,23.1998372041,23.1999739438,23.1997526792,23.368608067,23.2,0.541989002164,1760.75313691,18.7507827223,82.2222222222,0.00927948537834
4369,18.7666666667,0.0,335.774098251,2441.25164188,-2777.11089881,5.94088605961,23.1999668686,23.1997549832,23.2001414266,23.1998280058,23.3688833033,23.2,0.541989002164,1453.56647434,18.1971931107,82.2222222222,0.00746393389127
4370,18.72,0.0,335.774098251,2420.56741173,-2408.63729568,110.521931782,23.2099583392,23.2098547768,23.2101079539,23.2098618917,23.3690917076,23.21,0.541989002164,1827.45977792,18.8709688489,82.2222222222,0.00968294126435
4371,18.6733333333,0.0,335.774098251,2411.83053337,-2748.19877408,5.38337147506,23.2104450188,23.2098299627,23.2099997714,23.2099286079,23.3694150448,23.21,0.541989002164,1488.2939708,18.2597646177,82.2222222222,0.00766566183428
4372,18.6266666667,0.0,335.774098251,2392.34977593,-2391.94795239,102.81313365,23.2197402047,23.2197363636,23.2198114384,23.2197381153,23.369680235,23.22,0.541989002164,1849.57594089,18.9108240972,82.2222222222,0.00981742655969
4373,18.58,0.0,335.774098251,2383.61613791,-2707.6217165,6.76430602423,23.220351767,23.2200502322,23.2200448823,23.2200879013,23.3700397358,23.22,0.541989002164,1534.35717413,18.3427777036,82.2222222222,0.00793463242496
4374,18.5333333333,0.0,335.774098251,2378.92513563,-2570.95659364,-0.286588963455,23.220325856,23.2201487795,23.2198099975,23.2200861616,23.3703263257,23.22,0.541989002164,1670.95785406,18.5889480993,82.2222222222,0.00874154419698
4375,18.4866666667,0.0,335.774098251,2358.09649168,-2375.61725181,107.553923931,23.2300504654,23.2297344558,23.2298942462,23.2299769231,23.3704105913,23.23,0.541989002164,1871.63360256,18.9505653973,82.2222222222,0.00995191185503
4376,18.44,0.0,335.774098251,2350.00712007,-2690.15569939,1.29797983212,23.2301678257,23.2300723604,23.2301805536,23.2300094998,23.3705479168,23.23,0.541989002164,1557.28838954,18.3840713944,82.2222222222,0.00806911772029
4377,18.3933333333,0.0,335.774098251,2330.03540681,-2315.25566232,107.367141989,23.2398761866,23.2396874573,23.239989315,23.2399366577,23.3706216974,23.24,0.541989002164,1937.46046894,19.0691355152,82.2222222222,0.010355367741
4378,18.3466666667,0.0,335.774098251,2322.0651137,-2661.31956884,0.906688005701,23.2399581726,23.2398882023,23.2400837044,23.240137724,23.3708085025,23.24,0.541989002164,1591.56028638,18.44581651,82.2222222222,0.0082708456633
4379,18.3,0.0,335.774098251,2301.51739193,-2277.29463741,111.843284337,23.2500719545,23.2497955635,23.2498302166,23.2499867494,23.3709355219,23.25,0.541989002164,1981.05877012,19.1477223446,82.2222222222,0.0106243383317
4380,18.3,0.0,335.774098251,2297.0649084,-2655.26490813,-5.69604626117,23.2495568725,23.2502842032,23.2502172206,23.2500034235,23.3711914318,23.25,0.541989002164,1602.95161956,18.4663306604,82.2222222222,0.00833808831097
4381,18.3,0.0,335.774098251,2294.43163507,-2453.31591215,9.13604432499,23.2503830288,23.2502754022,23.2498604599,23.2498873603,23.3714175893,23.25,0.541989002164,1805.28541957,18.8309539444,82.2222222222,0.00954845596901
4382,18.3,0.0,335.774098251,2277.39142477,-2326.1684504,100.984927553,23.2595151975,23.2597262372,23.2597775612,23.2597564295,23.3714858297,23.26,0.541989002164,1937.46029876,19.0691343597,82.2222222222,0.010355367741
4383,18.3,0.0,335.774098251,2271.50768679,-2593.22571553,8.94906599502,23.2603244727,23.2597943873,23.260028294,23.260005368,23.3716456691,23.26,0.541989002164,1670.95965794,18.5888680215,82.2222222222,0.00874154419698
4384,18.3,0.0,335.774098251,2254.99526899,-2266.50748315,103.867754081,23.2697176597,23.2697177973,23.2696884377,23.2700213902,23.3717804745,23.27,0.541989002164,2002.77519056,19.186817088,82.2222222222,0.0107588236271
4385,18.3,0.0,335.774098251,2250.5814157,-2598.37607567,-1.32081253855,23.2695982133,23.2698424033,23.2699244903,23.2699226347,23.3720616879,23.27,0.541989002164,1670.95952012,18.5888710421,82.2222222222,0.00874154419698
4386,18.3,0.0,335.774098251,2249.18462404,-2441.82293411,0.210303015126,23.2696172318,23.2697801558,23.2699803149,23.2699297197,23.37230869,23.27,0.541989002164,1827.46090155,18.8709088556,82.2222222222,0.00968294126435
4387,18.3,0.0,335.774098251,2230.50901106,-2250.57797788,115.417936514,23.2800553103,23.2799286337,23.2800233663,23.2800232934,23.3723867463,23.28,0.541989002164,2024.43478815,19.2258591298,82.2222222222,0.0108933089224
4388,18.3,0.0,335.774098251,2226.40974633,-2603.91978313,-5.40594109213,23.2795664128,23.2800149587,23.2799014387,23.2799100081,23.3725580421,23.28,0.541989002164,1670.95965034,18.5888627164,82.2222222222,0.00874154419698
4389,18.3,0.0,335.774098251,2209.19190436,-2191.33813033,113.40001531,23.2898223322,23.2899117788,23.2898582629,23.2897909628,23.3726923364,23.29,0.541989002164,2089.08699902,19.3423462339,82.2222222222,0.0112967648084
4390,18.3,0.0,335.774098251,2203.63920001,-2564.84474702,5.31235158568,23.290302783,23.2901917872,23.2897904848,23.2899786403,23.3729657399,23.29,0.541989002164,1715.98129405,18.6699948638,82.2222222222,0.00901051478766
